ar15,pidlink,ar09,hhid00,protestant,catholic,muslim,religion_other,sc01,sc05,commid00,rural,n_sumatra,w_sumatra,s_sumatra,lampung,jakarta,c_java,yogyakarta,e_java,bali,w_nussa_tengara,s_kalimanthan,s_sulawesi,lwages,edu,upsec,une_p,ele_p,sec_p,missing_p,une_m,ele_m,sec_m,missing_m,dist_sec,exp,dist_health
1,136140001,32,1361400,0,0,1,0,32,2,3217,1,0,0,0,0,0,0,0,0,0,0,0,0,6.4377518,0,0,1,0,0,0,0,0,0,1,4.5,7500,.0099999998
1,136210004,30,1362132,0,0,1,0,32,2,3217,1,0,0,0,0,0,0,0,0,0,0,0,0,8.0471897,12,1,0,0,1,0,0,1,0,0,4.5,7500,.0099999998
1,138220004,26,1382200,0,0,1,0,32,2,3217,1,0,0,0,0,0,0,0,0,0,0,0,0,7.7107172,6,0,0,1,0,0,0,0,0,1,4.5,7500,.0099999998
1,137030003,28,1370311,0,0,1,0,32,2,3217,1,0,0,0,0,0,0,0,0,0,0,0,0,6.9077554,12,1,1,0,0,0,1,0,0,0,4.5,7500,.0099999998
1,138080003,25,1380800,0,0,1,0,32,2,3217,1,0,0,0,0,0,0,0,0,0,0,0,0,6.8814378,6,0,0,0,0,1,0,0,0,1,4.5,7500,.0099999998
1,138080003,25,1380831,0,0,1,0,32,2,3217,1,0,0,0,0,0,0,0,0,0,0,0,0,6.8814378,6,0,0,0,0,1,0,0,0,1,4.5,7500,.0099999998
1,135120003,33,1351211,0,0,1,0,32,1,3217,0,0,0,0,0,0,0,0,0,0,0,0,0,8.7403364,12,1,0,1,0,0,0,0,0,1,4.5,7500,.0099999998
1,138220004,31,1382231,0,0,1,0,32,2,3217,1,0,0,0,0,0,0,0,0,0,0,0,0,7.7107172,6,0,0,1,0,0,0,0,0,1,4.5,7500,.0099999998
1,135040001,43,1350400,0,0,1,0,32,1,3217,0,0,0,0,0,0,0,0,0,0,0,0,0,8.3348713,6,0,1,0,0,0,0,0,0,1,4.5,7500,.0099999998
1,135010009,34,1350100,0,0,1,0,32,1,3217,0,0,0,0,0,0,0,0,0,0,0,0,0,7.01757,6,0,0,0,0,1,0,0,0,1,4.5,7500,.0099999998
1,136130001,40,1361300,0,0,1,0,32,2,3217,1,0,0,0,0,0,0,0,0,0,0,0,0,7.7440033,6,0,1,0,0,0,1,0,0,0,4.5,7500,.0099999998
1,136270001,35,1362700,0,0,1,0,32,2,3217,1,0,0,0,0,0,0,0,0,0,0,0,0,7.6615272,9,0,0,1,0,0,0,0,0,1,4.5,7500,.0099999998
1,134230001,59,1342300,0,0,1,0,32,2,3217,1,0,0,0,0,0,0,0,0,0,0,0,0,8.4038649,2,0,0,0,0,1,0,0,0,1,4.5,7500,.0099999998
1,137250001,48,1372500,0,0,1,0,32,2,3217,1,0,0,0,0,0,0,0,0,0,0,0,0,8.8066597,0,0,0,0,0,1,0,0,0,1,4.5,7500,.0099999998
1,135020001,32,1350200,0,0,1,0,32,2,3217,1,0,0,0,0,0,0,0,0,0,0,0,0,7.1998916,6,0,1,0,0,0,1,0,0,0,4.5,7500,.0099999998
1,134221101,25,1342211,0,0,1,0,32,2,3217,1,0,0,0,0,0,0,0,0,0,0,0,0,8.2703333,6,0,1,0,0,0,0,0,0,1,4.5,7500,.0099999998
1,135190004,30,1351912,0,0,1,0,32,1,3217,0,0,0,0,0,0,0,0,0,0,0,0,0,8.2013407,12,1,0,1,0,0,0,1,0,0,4.5,7500,.0099999998
1,137150001,32,1371500,0,0,1,0,32,2,3217,1,0,0,0,0,0,0,0,0,0,0,0,0,11.736069,4,0,0,0,0,1,0,0,0,1,4.5,7500,.0099999998
1,134283107,32,1342831,0,0,1,0,32,2,3217,1,0,0,0,0,0,0,0,0,0,0,0,0,7.1590695,4,0,0,0,0,1,0,0,0,1,4.5,7500,.0099999998
1,136241201,25,1362412,0,0,1,0,32,2,3217,1,0,0,0,0,0,0,0,0,0,0,0,0,8.7307673,6,0,0,0,0,1,0,0,0,1,4.5,7500,.0099999998
1,137220005,35,1372200,0,0,1,0,32,2,3217,1,0,0,0,0,0,0,0,0,0,0,0,0,8.0753603,6,0,0,0,0,1,1,0,0,0,4.5,7500,.0099999998
1,136270001,35,1362711,0,0,1,0,32,1,3217,0,0,0,0,0,0,0,0,0,0,0,0,0,7.6615272,9,0,0,1,0,0,0,0,0,1,4.5,7500,.0099999998
1,136270005,39,1362700,0,0,1,0,32,2,3217,1,0,0,0,0,0,0,0,0,0,0,0,0,7.5363641,4,0,0,0,0,1,0,0,0,1,4.5,7500,.0099999998
1,134250005,29,1342531,0,0,1,0,32,2,3217,1,0,0,0,0,0,0,0,0,0,0,0,0,7.130899,6,0,0,0,0,1,0,0,0,1,4.5,7500,.0099999998
1,135200003,33,1352000,0,0,1,0,32,1,3217,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0355887,12,1,0,0,0,1,0,0,0,1,4.5,7500,.0099999998
1,137030003,28,1370300,0,0,1,0,32,2,3217,1,0,0,0,0,0,0,0,0,0,0,0,0,6.9077554,12,1,1,0,0,0,1,0,0,0,4.5,7500,.0099999998
1,135120003,33,1351200,0,0,1,0,32,1,3217,0,0,0,0,0,0,0,0,0,0,0,0,0,8.7403364,12,1,0,1,0,0,0,0,0,1,4.5,7500,.0099999998
1,136240003,32,1362400,0,0,1,0,32,2,3217,1,0,0,0,0,0,0,0,0,0,0,0,0,8.0471897,6,0,0,0,0,1,0,0,0,1,4.5,7500,.0099999998
1,134092101,28,1340921,0,0,1,0,32,1,3217,0,0,0,0,0,0,0,0,0,0,0,0,0,7.8930387,12,1,0,1,0,0,1,0,0,0,4.5,7500,.0099999998
1,136210004,31,1362100,0,0,1,0,32,2,3217,1,0,0,0,0,0,0,0,0,0,0,0,0,8.0471897,12,1,0,0,1,0,0,1,0,0,4.5,7500,.0099999998
1,136240003,32,1362411,0,0,1,0,32,2,3217,1,0,0,0,0,0,0,0,0,0,0,0,0,8.0471897,6,0,0,0,0,1,0,0,0,1,4.5,7500,.0099999998
1,138250003,27,1382500,0,0,1,0,32,2,3217,1,0,0,0,0,0,0,0,0,0,0,0,0,7.1998916,9,0,1,0,0,0,1,0,0,0,4.5,7500,.0099999998
1,150090001,33,1500931,0,0,1,0,32,1,3217,0,0,0,0,0,0,0,0,0,0,0,0,0,7.6417246,12,1,0,0,0,1,0,0,0,1,4.5,7500,.0099999998
1,135190004,30,1351900,0,0,1,0,32,1,3217,0,0,0,0,0,0,0,0,0,0,0,0,0,8.2013407,12,1,0,1,0,0,0,1,0,0,4.5,7500,.0099999998
1,134250005,28,1342500,0,0,1,0,32,2,3217,1,0,0,0,0,0,0,0,0,0,0,0,0,7.130899,6,0,0,0,0,1,0,0,0,1,4.5,7500,.0099999998
1,072110010,32,0721100,0,0,1,0,32,2,3218,1,0,0,0,0,0,0,0,0,0,0,0,0,7.7107172,16,1,0,0,1,0,0,0,1,0,1.6,3000,0
1,079140001,31,0791400,0,0,1,0,32,2,3218,1,0,0,0,0,0,0,0,0,0,0,0,0,8.7403364,12,1,1,0,0,0,1,0,0,0,1.6,3000,0
1,071423201,27,0714232,0,0,1,0,32,1,3218,0,0,0,0,0,0,0,0,0,0,0,0,0,7.171721,16,1,0,0,1,0,0,0,1,0,1.6,3000,0
1,076023201,31,0760232,0,0,1,0,32,1,3218,0,0,0,0,0,0,0,0,0,0,0,0,0,9.1458015,12,1,0,0,1,0,0,1,0,0,1.6,3000,0
1,153030003,27,1530331,0,0,1,0,32,1,3218,0,0,0,0,0,0,0,0,0,0,0,0,0,7.939559,12,1,0,1,0,0,0,1,0,0,1.6,3000,0
1,079050001,34,0790500,0,0,1,0,32,1,3218,0,0,0,0,0,0,0,0,0,0,0,0,0,8.5580149,12,1,0,1,0,0,0,1,0,0,1.6,3000,0
1,073130001,38,0731300,0,0,1,0,32,1,3218,0,0,0,0,0,0,0,0,0,0,0,0,0,9.2511625,14,1,0,1,0,0,0,1,0,0,1.6,3000,0
1,077180004,33,0771831,0,0,1,0,32,2,3218,1,0,0,0,0,0,0,0,0,0,0,0,0,8.4526548,12,1,0,0,1,0,0,0,1,0,1.6,3000,0
1,132173101,29,1321731,0,0,1,0,32,2,3218,1,0,0,0,0,0,0,0,0,0,0,0,0,8.6225538,12,1,0,1,0,0,1,0,0,0,1.6,3000,0
1,078123101,30,0781231,0,0,1,0,32,1,3218,0,0,0,0,0,0,0,0,0,0,0,0,0,7.459403,9,0,0,1,0,0,0,1,0,0,1.6,3000,0
1,096140009,33,0961400,0,0,1,0,32,2,3218,1,0,0,0,0,0,0,0,0,0,0,0,0,7.8648682,12,1,0,1,0,0,1,0,0,0,1.6,3000,0
1,157030004,26,1570331,0,0,1,0,32,1,3218,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5363641,12,1,0,0,1,0,0,1,0,0,1.6,3000,0
1,131142104,25,1311421,0,0,1,0,32,2,3218,1,0,0,0,0,0,0,0,0,0,0,0,0,7.4909015,12,1,0,0,1,0,0,0,1,0,1.6,3000,0
1,140180004,27,1401831,0,0,1,0,32,2,3218,1,0,0,0,0,0,0,0,0,0,0,0,0,8.0471897,12,1,1,0,0,0,0,1,0,0,1.6,3000,0
3,096120004,33,0961231,0,1,0,0,32,2,3218,1,0,0,0,0,0,0,0,0,0,0,0,0,7.2850494,11,1,0,0,1,0,0,0,1,0,1.6,3000,0
1,087140001,31,0871400,0,0,1,0,32,2,3218,1,0,0,0,0,0,0,0,0,0,0,0,0,7.8240461,12,1,0,1,0,0,0,0,1,0,1.6,3000,0
1,071420003,33,0714200,0,0,1,0,32,1,3218,0,0,0,0,0,0,0,0,0,0,0,0,0,8.5171928,12,1,0,0,1,0,0,1,0,0,1.6,3000,0
1,085053101,36,0850531,0,0,1,0,32,1,3218,0,0,0,0,0,0,0,0,0,0,0,0,0,8.5171928,9,0,0,0,1,0,0,1,0,0,1.6,3000,0
1,076133101,36,0761331,0,0,1,0,32,1,3218,0,0,0,0,0,0,0,0,0,0,0,0,0,8.2295113,12,1,0,1,0,0,0,1,0,0,1.6,3000,0
1,067430004,35,0674332,0,0,1,0,32,1,3218,0,0,0,0,0,0,0,0,0,0,0,0,0,8.2295113,12,1,0,0,1,0,0,0,1,0,1.6,3000,0
1,075120007,28,0751231,0,0,1,0,32,1,3218,0,0,0,0,0,0,0,0,0,0,0,0,0,7.9294066,12,1,0,0,1,0,0,0,1,0,1.6,3000,0
1,085110003,32,0851131,0,0,1,0,32,2,3218,1,0,0,0,0,0,0,0,0,0,0,0,0,7.9418292,16,1,0,0,1,0,0,1,0,0,1.6,3000,0
3,091013101,28,0910131,0,1,0,0,32,2,3219,1,0,0,0,0,0,0,0,0,0,0,0,0,7.7107172,12,1,0,0,1,0,0,0,1,0,.60000002,2750,.0099999998
1,142230005,28,1422300,0,0,1,0,32,2,3219,1,0,0,0,0,0,0,0,0,0,0,0,0,7.2362595,9,0,1,0,0,0,0,0,0,1,.60000002,2750,.0099999998
1,141190001,51,1411900,0,0,1,0,32,2,3219,1,0,0,0,0,0,0,0,0,0,0,0,0,8.6472464,12,1,0,0,0,1,0,0,0,1,.60000002,2750,.0099999998
1,141230001,48,1412300,0,0,1,0,32,2,3219,1,0,0,0,0,0,0,0,0,0,0,0,0,6.8225975,12,1,1,0,0,0,0,0,0,1,.60000002,2750,.0099999998
1,142140003,27,1421431,0,0,1,0,32,2,3219,1,0,0,0,0,0,0,0,0,0,0,0,0,7.3132205,9,0,0,1,0,0,0,0,0,1,.60000002,2750,.0099999998
1,142020003,30,1420231,0,0,1,0,32,1,3219,0,0,0,0,0,0,0,0,0,0,0,0,0,7.7595077,12,1,1,0,0,0,1,0,0,0,.60000002,2750,.0099999998
1,161110005,28,1611131,0,0,1,0,32,1,3219,0,0,0,0,0,0,0,0,0,0,0,0,0,7.725606,9,0,0,1,0,0,0,1,0,0,.60000002,2750,.0099999998
1,151010004,42,1510111,0,0,1,0,32,2,3219,1,0,0,0,0,0,0,0,0,0,0,0,0,7.6053567,12,1,1,0,0,0,0,1,0,0,.60000002,2750,.0099999998
1,098090008,49,0980900,0,0,1,0,32,2,3219,1,0,0,0,0,0,0,0,0,0,0,0,0,6.5712829,1,0,0,0,0,1,0,0,0,1,.60000002,2750,.0099999998
1,141240001,52,1412400,0,0,1,0,32,2,3219,1,0,0,0,0,0,0,0,0,0,0,0,0,6.2554302,6,0,0,0,0,1,0,0,0,1,.60000002,2750,.0099999998
1,044170004,28,0441700,0,0,1,0,32,1,3219,0,0,0,0,0,0,0,0,0,0,0,0,0,8.2295113,12,1,0,1,0,0,0,1,0,0,.60000002,2750,.0099999998
1,071060006,30,0710633,0,0,1,0,32,1,3219,0,0,0,0,0,0,0,0,0,0,0,0,0,7.9294066,15,1,0,0,1,0,0,0,1,0,.60000002,2750,.0099999998
1,077023101,35,0770231,0,0,1,0,32,1,3219,0,0,0,0,0,0,0,0,0,0,0,0,0,8.3095541,16,1,0,0,1,0,0,0,1,0,.60000002,2750,.0099999998
1,072111203,32,0721131,0,0,1,0,32,2,3219,1,0,0,0,0,0,0,0,0,0,0,0,0,9.2328129,16,1,0,0,1,0,0,0,1,0,.60000002,2750,.0099999998
1,096200009,32,0962021,0,0,1,0,32,1,3219,0,0,0,0,0,0,0,0,0,0,0,0,0,8.6225538,12,1,0,0,1,0,0,0,1,0,.60000002,2750,.0099999998
1,142140003,26,1421400,0,0,1,0,32,2,3219,1,0,0,0,0,0,0,0,0,0,0,0,0,7.3132205,9,0,0,1,0,0,0,0,0,1,.60000002,2750,.0099999998
1,251280001,43,2512831,0,0,1,0,32,2,3219,1,0,0,0,0,0,0,0,0,0,0,0,0,6.7944264,2,0,0,0,0,1,0,0,0,1,.60000002,2750,.0099999998
1,142100001,42,1421000,0,0,1,0,32,2,3219,1,0,0,0,0,0,0,0,0,0,0,0,0,5.5904536,4,0,1,0,0,0,0,0,0,1,.60000002,2750,.0099999998
1,142270001,32,1422700,0,0,1,0,32,2,3219,1,0,0,0,0,0,0,0,0,0,0,0,0,5.3391395,9,0,0,1,0,0,1,0,0,0,.60000002,2750,.0099999998
1,068430001,36,0684300,0,0,1,0,32,1,3219,0,0,0,0,0,0,0,0,0,0,0,0,0,6.8589649,6,0,1,0,0,0,1,0,0,0,.60000002,2750,.0099999998
1,141130004,32,1411300,0,0,1,0,32,2,3219,1,0,0,0,0,0,0,0,0,0,0,0,0,6.976748,1,0,1,0,0,0,0,0,0,1,.60000002,2750,.0099999998
1,141020003,34,1410200,0,0,1,0,32,2,3219,1,0,0,0,0,0,0,0,0,0,0,0,0,6.6200733,6,0,0,0,0,1,0,0,0,1,.60000002,2750,.0099999998
1,044173101,27,0441731,0,0,1,0,32,1,3219,0,0,0,0,0,0,0,0,0,0,0,0,0,7.7958751,12,1,0,0,1,0,0,1,0,0,.60000002,2750,.0099999998
1,142180001,47,1421800,0,0,1,0,32,2,3219,1,0,0,0,0,0,0,0,0,0,0,0,0,8.2497139,3,0,0,0,0,1,0,0,0,1,.60000002,2750,.0099999998
1,141170005,28,1411700,0,0,1,0,32,2,3219,1,0,0,0,0,0,0,0,0,0,0,0,0,7.4875736,6,0,0,0,0,1,0,0,0,1,.60000002,2750,.0099999998
1,141270001,39,1412700,0,0,1,0,32,2,3219,1,0,0,0,0,0,0,0,0,0,0,0,0,8.1807213,3,0,0,0,0,1,0,0,0,1,.60000002,2750,.0099999998
1,142260001,56,1422600,0,0,1,0,32,2,3219,1,0,0,0,0,0,0,0,0,0,0,0,0,8.3348713,4,0,0,0,0,1,0,0,0,1,.60000002,2750,.0099999998
1,141180003,26,1411800,0,0,1,0,32,2,3219,1,0,0,0,0,0,0,0,0,0,0,0,0,8.3095541,9,0,0,0,0,1,0,0,0,1,.60000002,2750,.0099999998
1,142030003,29,1420300,0,0,1,0,32,2,3219,1,0,0,0,0,0,0,0,0,0,0,0,0,8.0471897,12,1,0,1,0,0,0,0,0,1,.60000002,2750,.0099999998
1,141110011,29,1411100,0,0,1,0,32,2,3219,1,0,0,0,0,0,0,0,0,0,0,0,0,7.8930387,9,0,0,0,0,1,0,0,0,1,.60000002,2750,.0099999998
1,050430004,34,0504321,0,0,1,0,32,1,3219,0,0,0,0,0,0,0,0,0,0,0,0,0,9.3611631,16,1,1,0,0,0,0,0,1,0,.60000002,2750,.0099999998
1,141020003,34,1410231,0,0,1,0,32,2,3219,1,0,0,0,0,0,0,0,0,0,0,0,0,6.6200733,6,0,0,0,0,1,0,0,0,1,.60000002,2750,.0099999998
1,076083201,34,0760832,0,0,1,0,32,2,3219,1,0,0,0,0,0,0,0,0,0,0,0,0,7.7062631,13,1,0,0,1,0,0,0,1,0,.60000002,2750,.0099999998
1,142020003,30,1420200,0,0,1,0,32,2,3219,1,0,0,0,0,0,0,0,0,0,0,0,0,7.7595077,12,1,1,0,0,0,1,0,0,0,.60000002,2750,.0099999998
1,053200005,27,0532021,0,0,1,0,32,2,3219,1,0,0,0,0,0,0,0,0,0,0,0,0,7.9518795,12,1,0,0,1,0,0,1,0,0,.60000002,2750,.0099999998
1,141100007,32,1411000,0,0,1,0,32,2,3219,1,0,0,0,0,0,0,0,0,0,0,0,0,6.8432169,5,0,0,0,0,1,0,0,0,1,.60000002,2750,.0099999998
1,145130001,41,1451300,0,0,1,0,32,2,3220,1,0,0,0,0,0,0,0,0,0,0,0,0,8.0265703,8,0,0,0,0,1,0,0,0,1,.60000002,2500,0
1,143270001,40,1432700,0,0,1,0,32,2,3220,1,0,0,0,0,0,0,0,0,0,0,0,0,5.5904536,9,0,0,0,0,1,0,0,0,1,.60000002,2500,0
1,145270006,37,1452700,0,0,1,0,32,2,3220,1,0,0,0,0,0,0,0,0,0,0,0,0,6.9485774,6,0,0,0,0,1,0,0,0,1,.60000002,2500,0
1,144090001,40,1440900,0,0,1,0,32,1,3220,0,0,0,0,0,0,0,0,0,0,0,0,0,7.7752557,4,0,0,0,0,1,0,0,0,1,.60000002,2500,0
1,152090005,27,1520911,0,0,1,0,32,2,3220,1,0,0,0,0,0,0,0,0,0,0,0,0,7.4875736,12,1,0,1,0,0,0,1,0,0,.60000002,2500,0
1,145020003,28,1450231,0,0,1,0,32,2,3220,1,0,0,0,0,0,0,0,0,0,0,0,0,6.6121049,6,0,0,1,0,0,0,1,0,0,.60000002,2500,0
1,145170004,44,1451700,0,0,1,0,32,2,3220,1,0,0,0,0,0,0,0,0,0,0,0,0,8.2760315,2,0,0,1,0,0,0,0,0,1,.60000002,2500,0
1,145150001,56,1451500,0,0,1,0,32,2,3220,1,0,0,0,0,0,0,0,0,0,0,0,0,5.8499651,5,0,1,0,0,0,0,0,0,1,.60000002,2500,0
1,144130001,34,1441300,0,0,1,0,32,1,3220,0,0,0,0,0,0,0,0,0,0,0,0,0,7.7727528,9,0,0,0,1,0,0,1,0,0,.60000002,2500,0
1,145150010,36,1451500,0,0,1,0,32,2,3220,1,0,0,0,0,0,0,0,0,0,0,0,0,7.7752557,6,0,1,0,0,0,1,0,0,0,.60000002,2500,0
1,057240006,37,0572411,0,0,1,0,32,1,3220,0,0,0,0,0,0,0,0,0,0,0,0,0,6.9289575,9,0,0,0,0,1,0,0,0,1,.60000002,2500,0
1,143160002,32,1431600,0,0,1,0,32,2,3220,1,0,0,0,0,0,0,0,0,0,0,0,0,7.130899,6,0,0,0,0,1,0,0,0,1,.60000002,2500,0
1,145190001,40,1451900,0,0,1,0,32,2,3220,1,0,0,0,0,0,0,0,0,0,0,0,0,7.954782,12,1,0,0,1,0,0,0,1,0,.60000002,2500,0
1,144140001,47,1441400,0,0,1,0,32,1,3220,0,0,0,0,0,0,0,0,0,0,0,0,0,8.2142439,12,1,0,1,0,0,0,1,0,0,.60000002,2500,0
1,145100010,27,1451000,0,0,1,0,32,2,3220,1,0,0,0,0,0,0,0,0,0,0,0,0,7.3132205,9,0,0,1,0,0,0,1,0,0,.60000002,2500,0
1,145270005,25,1452700,0,0,1,0,32,2,3220,1,0,0,0,0,0,0,0,0,0,0,0,0,8.2013407,9,0,0,0,0,1,0,0,0,1,.60000002,2500,0
1,145280004,30,1452800,0,0,1,0,32,2,3220,1,0,0,0,0,0,0,0,0,0,0,0,0,8.922658,12,1,0,0,0,1,0,0,0,1,.60000002,2500,0
1,145220003,25,1452200,0,0,1,0,32,2,3220,1,0,0,0,0,0,0,0,0,0,0,0,0,7.3540425,9,0,0,0,0,1,0,0,0,1,.60000002,2500,0
1,145110003,27,1451100,0,0,1,0,32,2,3220,1,0,0,0,0,0,0,0,0,0,0,0,0,7.4875736,6,0,0,0,0,1,0,0,0,1,.60000002,2500,0
1,145220006,28,1452200,0,0,1,0,32,2,3220,1,0,0,0,0,0,0,0,0,0,0,0,0,7.8240461,6,0,0,0,0,1,0,0,0,1,.60000002,2500,0
1,145110004,25,1451100,0,0,1,0,32,2,3220,1,0,0,0,0,0,0,0,0,0,0,0,0,7.4875736,6,0,0,0,0,1,0,0,0,1,.60000002,2500,0
1,143040001,42,1430400,0,0,1,0,32,2,3220,1,0,0,0,0,0,0,0,0,0,0,0,0,6.1012793,2,0,0,0,0,1,0,0,0,1,.60000002,2500,0
1,145020003,28,1450200,0,0,1,0,32,2,3220,1,0,0,0,0,0,0,0,0,0,0,0,0,6.6121049,6,0,0,1,0,0,0,1,0,0,.60000002,2500,0
1,145160003,34,1451611,0,0,1,0,32,2,3220,1,0,0,0,0,0,0,0,0,0,0,0,0,8.5580149,12,1,0,0,1,0,0,1,0,0,.60000002,2500,0
1,144020001,38,1440200,0,0,1,0,32,1,3220,0,0,0,0,0,0,0,0,0,0,0,0,0,7.9040885,12,1,0,0,1,0,0,0,1,0,.60000002,2500,0
1,145160003,34,1451600,0,0,1,0,32,2,3220,1,0,0,0,0,0,0,0,0,0,0,0,0,8.5580149,12,1,0,0,1,0,0,1,0,0,.60000002,2500,0
1,145090003,30,1450900,0,0,1,0,32,2,3220,1,0,0,0,0,0,0,0,0,0,0,0,0,7.2218704,5,0,0,0,0,1,0,0,0,1,.60000002,2500,0
1,144010001,58,1440100,0,0,1,0,32,1,3220,0,0,0,0,0,0,0,0,0,0,0,0,0,9.9724808,9,0,0,0,0,1,0,0,0,1,.60000002,2500,0
1,144160005,30,1441600,0,0,1,0,32,1,3220,0,0,0,0,0,0,0,0,0,0,0,0,0,8.2013407,12,1,0,0,1,0,0,1,0,0,.60000002,2500,0
1,145210003,32,1452100,0,0,1,0,32,2,3220,1,0,0,0,0,0,0,0,0,0,0,0,0,7.26443,12,1,0,0,0,1,0,0,0,1,.60000002,2500,0
1,145180003,31,1451800,0,0,1,0,32,2,3220,1,0,0,0,0,0,0,0,0,0,0,0,0,7.445014,11,1,0,0,0,1,0,0,0,1,.60000002,2500,0
1,144180001,40,1441800,0,0,1,0,32,1,3220,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5073762,4,0,0,0,0,1,0,0,0,1,.60000002,2500,0
1,145250001,51,1452500,0,0,1,0,32,2,3220,1,0,0,0,0,0,0,0,0,0,0,0,0,9.028019,16,1,0,0,1,0,0,1,0,0,.60000002,2500,0
1,145170004,50,1451731,0,0,1,0,32,2,3220,1,0,0,0,0,0,0,0,0,0,0,0,0,8.2760315,2,0,0,1,0,0,0,0,0,1,.60000002,2500,0
1,160050001,51,1600500,0,0,1,0,33,1,3301,0,0,0,0,0,0,1,0,0,0,0,0,0,8.1525497,5,0,1,0,0,0,0,0,0,1,.02,8000,.5
1,159200006,38,1592000,0,0,1,0,33,2,3301,1,0,0,0,0,0,1,0,0,0,0,0,0,8.8654995,16,1,0,0,1,0,0,1,0,0,.02,8000,.5
1,159130001,38,1591300,0,0,1,0,33,2,3301,1,0,0,0,0,0,1,0,0,0,0,0,0,7.4875736,6,0,0,1,0,0,0,1,0,0,.02,8000,.5
1,159070001,38,1590700,0,0,1,0,33,2,3301,1,0,0,0,0,0,1,0,0,0,0,0,0,6.7944264,3,0,0,0,0,1,0,0,0,1,.02,8000,.5
1,159160001,50,1591600,0,0,1,0,33,2,3301,1,0,0,0,0,0,1,0,0,0,0,0,0,5.1159959,7,0,1,0,0,0,0,0,0,1,.02,8000,.5
1,159200006,39,1592011,0,0,1,0,33,2,3301,1,0,0,0,0,0,1,0,0,0,0,0,0,8.8654995,16,1,0,0,1,0,0,1,0,0,.02,8000,.5
1,159030001,58,1590300,0,0,1,0,33,2,3301,1,0,0,0,0,0,1,0,0,0,0,0,0,6.7944264,0,0,0,0,0,1,0,0,0,1,.02,8000,.5
1,159283101,33,1592831,0,0,1,0,33,2,3301,1,0,0,0,0,0,1,0,0,0,0,0,0,7.171721,9,0,0,0,0,1,0,1,0,0,.02,8000,.5
1,160110001,52,1601100,0,0,1,0,33,1,3301,0,0,0,0,0,0,1,0,0,0,0,0,0,7.418581,6,0,0,0,0,1,0,0,0,1,.02,8000,.5
1,159140001,54,1591431,0,0,1,0,33,2,3301,1,0,0,0,0,0,1,0,0,0,0,0,0,7.1998916,4,0,0,0,0,1,0,0,0,1,.02,8000,.5
1,160200001,39,1602000,0,0,1,0,33,1,3301,0,0,0,0,0,0,1,0,0,0,0,0,0,8.2760315,12,1,0,1,0,0,0,1,0,0,.02,8000,.5
1,160010001,48,1600100,0,0,1,0,33,1,3301,0,0,0,0,0,0,1,0,0,0,0,0,0,8.7916298,12,1,0,1,0,0,0,1,0,0,.02,8000,.5
1,160140001,52,1601400,0,0,1,0,33,1,3301,0,0,0,0,0,0,1,0,0,0,0,0,0,8.4038649,12,1,1,0,0,0,0,0,0,1,.02,8000,.5
1,160060001,48,1600600,0,0,1,0,33,1,3301,0,0,0,0,0,0,1,0,0,0,0,0,0,7.3540425,9,0,0,1,0,0,0,1,0,0,.02,8000,.5
1,159123201,28,1591232,0,0,1,0,33,2,3301,1,0,0,0,0,0,1,0,0,0,0,0,0,6.5067444,9,0,0,0,0,1,0,0,0,1,.02,8000,.5
1,160170001,49,1601700,0,0,1,0,33,1,3301,0,0,0,0,0,0,1,0,0,0,0,0,0,8.4526548,9,0,0,0,0,1,0,0,0,1,.02,8000,.5
1,160150001,48,1601500,0,0,1,0,33,1,3301,0,0,0,0,0,0,1,0,0,0,0,0,0,8.5580149,12,1,0,0,0,1,0,0,0,1,.02,8000,.5
3,160130004,40,1601311,0,1,0,0,33,1,3301,0,0,0,0,0,0,1,0,0,0,0,0,0,8.6604271,16,1,0,0,1,0,0,0,1,0,.02,8000,.5
1,160030001,42,1600300,0,0,1,0,33,1,3301,0,0,0,0,0,0,1,0,0,0,0,0,0,8.3142519,16,1,0,1,0,0,0,1,0,0,.02,8000,.5
1,160040001,26,1600400,0,0,1,0,33,1,3301,0,0,0,0,0,0,1,0,0,0,0,0,0,7.8648682,12,1,1,0,0,0,1,0,0,0,.02,8000,.5
1,159140001,60,1591400,0,0,1,0,33,2,3301,1,0,0,0,0,0,1,0,0,0,0,0,0,7.1998916,4,0,0,0,0,1,0,0,0,1,.02,8000,.5
1,160180004,32,1601800,0,0,1,0,33,1,3301,0,0,0,0,0,0,1,0,0,0,0,0,0,9.9724808,12,1,1,0,0,0,0,1,0,0,.02,8000,.5
3,160130004,40,1601300,0,1,0,0,33,1,3301,0,0,0,0,0,0,1,0,0,0,0,0,0,8.6604271,16,1,0,0,1,0,0,0,1,0,.02,8000,.5
1,088090002,27,0880911,0,0,1,0,33,1,3302,0,0,0,0,0,0,1,0,0,0,0,0,0,7.7752557,12,1,0,0,1,0,0,0,1,0,.1,5000,.15000001
1,112150005,29,1121531,0,0,1,0,33,1,3302,0,0,0,0,0,0,1,0,0,0,0,0,0,8.0824575,16,1,0,0,1,0,0,0,0,1,.1,5000,.15000001
1,163030001,45,1630300,0,0,1,0,33,2,3303,1,0,0,0,0,0,1,0,0,0,0,0,0,7.0821085,3,0,0,0,0,1,0,0,0,1,.2,8750,0
